old_age_care,unemployed,reduce_income_diff,jobs,female,age,education,employment,country,survey_year
0,0,0,0,0,22,Secondary,Not active,Italy,1996
0,0,0,0,1,73,Primary or less,Not active,Italy,1996
0,0,0,0,1,58,Primary or less,Not active,Italy,1996
0,0,0,0,1,31,Primary or less,Not active,Italy,1996
0,0,0,0,1,67,Primary or less,Not active,Italy,1996
0,0,0,0,0,61,Primary or less,Not active,Italy,1996
0,0,0,0,0,56,Secondary,Not active,Italy,1996
0,0,0,0,1,48,Secondary,Not active,Italy,1996
0,0,0,0,1,26,Secondary,Not active,Italy,1996
0,0,0,0,0,29,Secondary,Not active,Italy,1996
0,0,0,0,1,73,Secondary,Not active,Italy,1996
0,0,0,0,1,22,Primary or less,Not active,Italy,1996
0,0,0,0,1,61,Primary or less,Not active,Italy,1996
0,0,0,0,0,71,Primary or less,Not active,Italy,1996
0,0,0,0,0,64,Secondary,Not active,Italy,1996
0,0,0,0,1,74,Secondary,Not active,Italy,1996
0,0,0,0,1,50,Secondary,Not active,Italy,1996
0,0,0,0,0,52,Secondary,Not active,Italy,1996
0,0,0,0,1,21,University or more,Not active,Italy,1996
0,0,0,0,1,31,Secondary,Not active,Italy,1996
0,0,0,0,0,42,Secondary,Not active,Italy,1996
0,0,0,0,0,30,University or more,Active unemployed,Italy,1996
0,0,0,0,1,41,Secondary,Not active,Italy,1996
0,0,0,0,0,20,Primary or less,Not active,Italy,1996
0,0,0,0,1,59,Secondary,Not active,Italy,1996
0,0,0,0,1,71,University or more,Not active,Italy,1996
0,0,0,0,0,25,Primary or less,Active unemployed,Italy,1996
0,0,0,0,1,38,Primary or less,Not active,Italy,1996
0,0,0,0,0,38,Primary or less,Not active,Italy,1996
0,0,0,0,0,19,Primary or less,Not active,Italy,1996
0,0,0,0,0,50,Secondary,Not active,Italy,1996
0,0,0,0,1,27,University or more,Not active,Italy,1996
0,0,0,0,0,60,Primary or less,Not active,Italy,1996
0,0,0,0,1,47,Primary or less,Not active,Italy,1996
0,0,0,0,0,73,Primary or less,Not active,Italy,1996
0,0,0,0,0,58,University or more,Not active,Italy,1996
0,0,0,0,1,48,University or more,Not active,Italy,1996
0,0,0,0,1,42,Secondary,Not active,Italy,1996
0,0,0,0,0,30,Secondary,Not active,Italy,1996
0,0,0,0,0,67,Primary or less,Not active,Italy,1996
0,0,0,0,0,21,Secondary,Not active,Italy,1996
0,0,0,0,0,41,Secondary,Not active,Italy,1996
0,0,0,0,0,44,Primary or less,Not active,Italy,1996
0,0,0,0,1,24,Secondary,Not active,Italy,1996
0,0,0,0,1,30,University or more,Not active,Italy,1996
0,0,0,0,0,29,Secondary,Not active,Italy,1996
0,0,0,0,0,21,Secondary,Not active,Italy,1996
0,0,0,0,1,40,Primary or less,Not active,Italy,1996
0,0,0,0,1,43,Secondary,Not active,Italy,1996
0,0,0,0,1,45,Secondary,Not active,Italy,1996
0,0,0,0,0,53,Secondary,Not active,Italy,1996
0,0,0,0,1,62,Primary or less,Not active,Italy,1996
0,0,0,0,1,67,Primary or less,Not active,Italy,1996
0,0,0,0,0,67,Primary or less,Not active,Italy,1996
0,0,0,0,1,28,Secondary,Not active,Italy,1996
0,0,0,0,0,25,Primary or less,Not active,Italy,1996
0,0,0,0,0,30,University or more,Not active,Italy,1996
0,0,0,0,0,27,University or more,Not active,Italy,1996
0,0,0,0,1,48,Secondary,Not active,Italy,1996
0,0,0,0,0,62,Secondary,Not active,Italy,1996
0,0,0,0,0,68,Secondary,Not active,Italy,1996
0,0,0,0,0,39,Secondary,Not active,Italy,1996
0,0,0,0,1,58,Primary or less,Not active,Italy,1996
0,0,0,0,1,58,Primary or less,Not active,Italy,1996
0,0,0,0,1,57,Secondary,Not active,Italy,1996
0,0,0,0,1,43,University or more,Not active,Italy,1996
0,0,0,0,1,68,Primary or less,Not active,Italy,1996
0,0,0,0,1,34,Secondary,Not active,Italy,1996
0,0,0,0,1,23,Secondary,Not active,Italy,1996
0,0,0,0,0,22,Secondary,Not active,Italy,1996
0,0,0,0,1,30,Primary or less,Not active,Italy,1996
0,0,0,0,0,24,Primary or less,Not active,Italy,1996
0,0,0,0,1,36,Secondary,Not active,Italy,1996
0,0,0,0,0,65,Primary or less,Not active,Italy,1996
0,0,0,0,0,60,Secondary,Not active,Italy,1996
0,0,0,0,0,30,Secondary,Not active,Italy,1996
0,0,0,0,0,37,Primary or less,Not active,Italy,1996
0,0,0,0,0,43,Primary or less,Not active,Italy,1996
0,0,0,0,1,58,Primary or less,Not active,Italy,1996
0,0,0,0,1,21,University or more,Not active,Italy,1996
0,0,0,0,0,21,Secondary,Not active,Italy,1996
0,0,0,0,0,49,Primary or less,Not active,Italy,1996
0,0,0,0,1,72,Primary or less,Not active,Italy,1996
0,0,0,0,1,33,Primary or less,Not active,Italy,1996
0,0,0,0,1,53,Secondary,Not active,Italy,1996
0,0,0,0,1,27,Secondary,Not active,Italy,1996
0,0,0,0,0,47,Primary or less,Not active,Italy,1996
0,0,0,0,0,27,Secondary,Not active,Italy,1996
0,0,0,0,1,36,Primary or less,Not active,Italy,1996
0,0,0,0,1,59,Primary or less,Not active,Italy,1996
0,0,0,0,0,68,Primary or less,Not active,Italy,1996
0,0,0,0,1,70,Primary or less,Not active,Italy,1996
0,0,0,0,1,34,Primary or less,Not active,Italy,1996
0,0,0,0,1,29,Primary or less,Not active,Italy,1996
0,0,0,0,0,40,Primary or less,Not active,Italy,1996
0,0,0,0,0,65,University or more,Not active,Italy,1996
0,0,0,0,1,60,Primary or less,Not active,Italy,1996
0,0,0,0,1,25,Secondary,Not active,Italy,1996
0,0,0,0,0,26,Primary or less,Not active,Italy,1996
0,0,0,0,0,54,Primary or less,Not active,Italy,1996
0,0,0,0,0,51,Secondary,Not active,Italy,1996
0,0,0,0,1,74,Primary or less,Not active,Italy,1996
0,0,0,0,1,60,Primary or less,Not active,Italy,1996
0,0,0,0,0,38,Primary or less,Not active,Italy,1996
0,0,0,0,0,23,University or more,Not active,Italy,1996
0,0,0,0,1,24,Secondary,Not active,Italy,1996
0,0,0,0,1,43,Secondary,Not active,Italy,1996
0,0,0,0,0,24,Secondary,Not active,Italy,1996
0,0,0,0,0,24,Secondary,Not active,Italy,1996
0,0,0,0,0,28,Primary or less,Not active,Italy,1996
0,0,0,0,0,40,University or more,Not active,Italy,1996
0,0,0,0,0,53,Secondary,Not active,Italy,1996
0,0,0,0,1,25,Secondary,Not active,Italy,1996
0,0,0,0,1,43,University or more,Not active,Italy,1996
0,0,0,0,1,47,Primary or less,Not active,Italy,1996
0,0,0,0,1,57,Primary or less,Not active,Italy,1996
0,0,0,0,1,66,University or more,Not active,Italy,1996
0,0,0,0,0,59,Primary or less,Not active,Italy,1996
0,0,0,0,1,18,Secondary,Not active,Italy,1996
0,0,0,0,0,36,University or more,Not active,Italy,1996
0,0,0,0,1,44,Primary or less,Not active,Italy,1996
0,0,0,0,1,54,Primary or less,Not active,Italy,1996
0,0,0,0,1,60,Secondary,Not active,Italy,1996
0,0,0,0,1,55,Primary or less,Not active,Italy,1996
0,0,0,0,0,48,Secondary,Not active,Italy,1996
0,0,0,0,1,39,Primary or less,Not active,Italy,1996
0,0,0,0,1,74,Primary or less,Not active,Italy,1996
0,0,0,0,0,18,Primary or less,Not active,Italy,1996
0,0,0,0,1,26,Secondary,Not active,Italy,1996
0,0,0,0,1,54,Primary or less,Not active,Italy,1996
0,0,0,0,0,27,Primary or less,Not active,Italy,1996
0,0,0,0,0,39,Secondary,Not active,Italy,1996
0,0,0,0,1,34,Primary or less,Not active,Italy,1996
0,0,0,0,1,23,University or more,Not active,Italy,1996
0,0,0,0,0,36,Primary or less,Not active,Italy,1996
0,0,0,0,1,37,Secondary,Not active,Italy,1996
0,0,0,0,1,58,Primary or less,Not active,Italy,1996
0,0,0,0,0,54,Primary or less,Not active,Italy,1996
0,0,0,0,1,65,Primary or less,Not active,Italy,1996
0,0,0,0,1,20,University or more,Not active,Italy,1996
0,0,0,0,1,31,Secondary,Not active,Italy,1996
0,0,0,0,0,64,Primary or less,Not active,Italy,1996
0,0,0,0,1,48,Primary or less,Not active,Italy,1996
0,0,0,0,0,72,Primary or less,Not active,Italy,1996
0,0,0,0,0,22,Secondary,Not active,Italy,1996
0,0,0,0,0,28,Secondary,Not active,Italy,1996
0,0,0,0,1,34,Secondary,Not active,Italy,1996
0,0,0,0,1,19,University or more,Not active,Italy,1996
0,0,0,0,0,52,Primary or less,Not active,Italy,1996
0,0,0,0,0,30,Secondary,Not active,Italy,1996
0,0,0,0,0,71,Primary or less,Not active,Italy,1996
0,0,0,0,0,38,Secondary,Not active,Italy,1996
0,0,0,0,1,41,Secondary,Not active,Italy,1996
0,0,0,0,1,47,Primary or less,Not active,Italy,1996
0,0,0,0,1,61,Primary or less,Not active,Italy,1996
0,0,0,0,0,65,Primary or less,Not active,Italy,1996
0,0,0,0,0,58,Primary or less,Not active,Italy,1996
0,0,0,0,1,33,Primary or less,Not active,Italy,1996
0,0,0,0,1,42,Secondary,Not active,Italy,1996
0,0,0,0,1,53,Primary or less,Not active,Italy,1996
0,0,0,0,0,49,Secondary,Not active,Italy,1996
0,0,0,0,1,24,Primary or less,Not active,Italy,1996
0,0,0,0,1,33,Secondary,Not active,Italy,1996
0,0,0,0,0,35,Primary or less,Not active,Italy,1996
0,0,0,0,0,36,Secondary,Not active,Italy,1996
0,0,0,0,1,64,Secondary,Not active,Italy,1996
0,0,0,0,1,74,University or more,Not active,Italy,1996
0,0,0,0,0,23,Secondary,Not active,Italy,1996
0,0,0,0,0,60,Secondary,Not active,Italy,1996
0,0,0,0,0,25,University or more,Not active,Italy,1996
0,0,0,0,0,45,Primary or less,Not active,Italy,1996
0,0,0,0,1,35,Secondary,Not active,Italy,1996
0,0,0,0,1,28,Primary or less,Not active,Italy,1996
0,0,0,0,1,21,Primary or less,Not active,Italy,1996
0,0,0,0,0,24,Secondary,Not active,Italy,1996
0,0,0,0,0,33,Secondary,Not active,Italy,1996
0,0,0,0,0,35,Secondary,Not active,Italy,1996
0,0,0,0,1,70,Primary or less,Not active,Italy,1996
0,0,0,0,1,70,Primary or less,Not active,Italy,1996
0,0,0,0,0,47,University or more,Not active,Italy,1996
0,0,0,0,0,60,Primary or less,Not active,Italy,1996
0,0,0,0,1,47,Primary or less,Not active,Italy,1996
0,0,0,0,0,55,Primary or less,Not active,Italy,1996
0,0,0,0,0,57,Secondary,Not active,Italy,1996
0,0,0,0,0,30,University or more,Not active,Italy,1996
0,0,0,0,0,19,Primary or less,Not active,Italy,1996
0,0,0,0,1,38,University or more,Not active,Italy,1996
0,0,0,0,0,44,Secondary,Not active,Italy,1996
0,0,0,0,1,42,University or more,Not active,Italy,1996
0,0,0,0,0,33,Secondary,Not active,Italy,1996
0,0,0,0,1,59,Primary or less,Not active,Italy,1996
0,0,0,0,0,67,Primary or less,Not active,Italy,1996
0,0,0,0,0,58,Primary or less,Not active,Italy,1996
0,0,0,0,0,37,Secondary,Not active,Italy,1996
0,0,0,0,0,34,Primary or less,Not active,Italy,1996
0,0,0,0,0,21,Secondary,Not active,Italy,1996
0,0,0,0,0,48,Secondary,Active unemployed,Italy,1996
0,0,0,0,1,47,Secondary,Not active,Ireland,1996
0,0,0,0,0,43,Primary or less,Not active,Ireland,1996
0,0,0,0,0,30,Secondary,Not active,Ireland,1996
0,0,0,0,1,36,Primary or less,Not active,Ireland,1996
0,0,0,0,1,66,University or more,Not active,Ireland,1996
0,0,0,0,1,61,University or more,Not active,Ireland,1996
0,0,0,0,0,30,Secondary,Not active,Ireland,1996
0,0,0,0,1,40,Secondary,Not active,Ireland,1996
0,0,0,0,0,21,University or more,Not active,Ireland,1996
0,0,0,0,1,30,University or more,Not active,Ireland,1996
0,0,0,0,0,60,Primary or less,Not active,Ireland,1996
0,0,0,0,0,42,University or more,Not active,Ireland,1996
0,0,0,0,1,45,Secondary,Not active,Ireland,1996
0,0,0,0,1,66,Secondary,Not active,Ireland,1996
0,0,0,0,0,45,Primary or less,Not active,Ireland,1996
0,0,0,0,0,41,University or more,Not active,Ireland,1996
0,0,0,0,1,30,Secondary,Not active,Ireland,1996
0,0,0,0,0,50,Primary or less,Not active,Ireland,1996
0,0,0,0,1,32,University or more,Not active,Ireland,1996
0,0,0,0,0,34,University or more,Not active,Ireland,1996
0,0,0,0,0,43,Secondary,Not active,Ireland,1996
0,0,0,0,0,41,Primary or less,Active unemployed,Ireland,1996
0,0,0,0,0,80,Primary or less,Not active,Ireland,1996
0,0,0,0,1,28,Secondary,Active unemployed,Ireland,1996
0,0,0,0,1,32,Secondary,Not active,Ireland,1996
0,0,0,0,1,49,Secondary,Not active,Ireland,1996
0,0,0,0,1,36,Secondary,Not active,Ireland,1996
0,0,0,0,1,32,Secondary,Not active,Ireland,1996
0,0,0,0,1,42,Secondary,Not active,Ireland,1996
0,0,0,0,1,77,Primary or less,Not active,Ireland,1996
0,0,0,0,1,26,Secondary,Not active,Ireland,1996
0,0,0,0,0,33,Secondary,Not active,Ireland,1996
0,0,0,0,0,29,Secondary,Not active,Ireland,1996
0,0,0,0,0,35,Secondary,Not active,Ireland,1996
0,0,0,0,0,22,Secondary,Not active,Ireland,1996
0,0,0,0,1,22,University or more,Not active,Ireland,1996
0,0,0,0,1,77,Primary or less,Not active,Ireland,1996
0,0,0,0,0,55,Primary or less,Not active,Ireland,1996
0,0,0,0,1,28,Secondary,Not active,Ireland,1996
0,0,0,0,0,86,Primary or less,Not active,Ireland,1996
0,0,0,0,0,35,Secondary,Not active,Ireland,1996
0,0,0,0,0,72,Primary or less,Not active,Ireland,1996
0,0,0,0,0,69,Primary or less,Not active,Ireland,1996
0,0,0,0,0,80,Primary or less,Not active,Ireland,1996
0,0,0,0,0,74,Primary or less,Not active,Ireland,1996
0,0,0,0,0,45,Secondary,Not active,Ireland,1996
0,0,0,0,1,45,Secondary,Not active,Ireland,1996
0,0,0,0,1,27,Secondary,Not active,Ireland,1996
0,0,0,0,1,78,University or more,Not active,Ireland,1996
0,0,0,0,1,37,Secondary,Not active,Ireland,1996
0,0,0,0,1,59,Secondary,Not active,Ireland,1996
0,0,0,0,1,41,Primary or less,Not active,Ireland,1996
0,0,0,0,1,69,University or more,Not active,Ireland,1996
0,0,0,0,1,42,Primary or less,Not active,Ireland,1996
0,0,0,0,1,25,Secondary,Not active,Ireland,1996
0,0,0,0,0,51,Primary or less,Not active,Ireland,1996
0,0,0,0,0,84,Primary or less,Not active,Ireland,1996
0,0,0,0,0,34,Secondary,Not active,Ireland,1996
0,0,0,0,1,55,Secondary,Not active,Ireland,1996
0,0,0,0,1,45,Primary or less,Not active,Ireland,1996
0,0,0,0,1,42,Primary or less,Not active,Ireland,1996
0,0,0,0,0,49,Secondary,Not active,Ireland,1996
0,0,0,0,0,36,Secondary,Not active,Ireland,1996
0,0,0,0,0,25,Secondary,Active unemployed,Ireland,1996
0,0,0,0,1,34,Secondary,Not active,Ireland,1996
0,0,0,0,0,28,University or more,Not active,Ireland,1996
0,0,0,0,0,45,Primary or less,Active unemployed,Ireland,1996
0,0,0,0,0,39,Secondary,Not active,Ireland,1996
0,0,0,0,1,32,Secondary,Not active,Ireland,1996
0,0,0,0,1,44,Secondary,Not active,Ireland,1996
0,0,0,0,0,25,University or more,Not active,Ireland,1996
0,0,0,0,0,42,Secondary,Not active,Ireland,1996
0,0,0,0,1,32,Secondary,Not active,Ireland,1996
0,0,0,0,1,34,University or more,Active unemployed,Ireland,1996
0,0,0,0,1,38,Secondary,Not active,Ireland,1996
0,0,0,0,0,43,Secondary,Active unemployed,Ireland,1996
0,0,0,0,0,38,Secondary,Not active,Ireland,1996
0,0,0,0,1,59,Secondary,Not active,Ireland,1996
0,0,0,0,0,69,Primary or less,Not active,Ireland,1996
0,0,0,0,1,20,Secondary,Not active,Ireland,1996
0,0,0,0,1,82,Primary or less,Not active,Ireland,1996
0,0,0,0,0,30,Secondary,Not active,Ireland,1996
0,0,0,0,1,33,University or more,Not active,Ireland,1996
0,0,0,0,0,64,University or more,Not active,Ireland,1996
0,0,0,0,0,40,University or more,Not active,Ireland,1996
0,0,0,0,1,88,Secondary,Not active,Ireland,1996
0,0,0,0,1,37,University or more,Not active,Ireland,1996
0,0,0,0,0,66,Primary or less,Not active,Ireland,1996
0,0,0,0,0,55,Primary or less,Active unemployed,Ireland,1996
0,0,0,0,0,29,University or more,Not active,Ireland,1996
0,0,0,0,0,54,Primary or less,Not active,Ireland,1996
0,0,0,0,1,29,University or more,Not active,Ireland,1996
0,0,0,0,0,55,Secondary,Not active,Ireland,1996
0,0,0,0,1,40,Secondary,Not active,Ireland,1996
0,0,0,0,1,31,University or more,Active unemployed,Ireland,1996
0,0,0,0,0,52,Primary or less,Not active,Ireland,1996
0,0,0,0,1,71,Primary or less,Not active,Ireland,1996
0,0,0,0,0,47,University or more,Not active,Ireland,1996
0,0,0,0,1,81,Primary or less,Not active,Ireland,1996
0,0,0,0,0,47,Secondary,Not active,Ireland,1996
0,0,0,0,1,49,Secondary,Not active,Ireland,1996
0,0,0,0,1,70,Primary or less,Not active,Ireland,1996
0,0,0,0,1,55,Primary or less,Not active,Ireland,1996
0,0,0,0,1,50,Secondary,Not active,Ireland,1996
0,0,0,0,0,66,Primary or less,Not active,Ireland,1996
0,0,0,0,0,65,Primary or less,Not active,Ireland,1996
0,0,0,0,0,44,University or more,Not active,Ireland,1996
0,0,0,0,0,44,Secondary,Not active,Ireland,1996
0,0,0,0,1,22,University or more,Not active,Ireland,1996
0,0,0,0,1,71,Primary or less,Not active,Ireland,1996
0,0,0,0,0,60,Primary or less,Not active,Ireland,1996
0,0,0,0,0,24,University or more,Not active,Ireland,1996
0,0,0,0,0,59,Primary or less,Not active,Ireland,1996
0,0,0,0,1,37,Secondary,Not active,Ireland,1996
0,0,0,0,1,57,Primary or less,Not active,Ireland,1996
0,0,0,0,1,55,Secondary,Not active,Ireland,1996
0,0,0,0,1,60,Secondary,Not active,Ireland,1996
0,0,0,0,1,81,Primary or less,Not active,Ireland,1996
0,0,0,0,0,27,Secondary,Not active,Ireland,1996
0,0,0,0,0,27,Secondary,Not active,Ireland,1996
0,0,0,0,0,33,Secondary,Not active,Ireland,1996
0,0,0,0,1,47,Secondary,Not active,Ireland,1996
0,0,0,0,1,32,University or more,Active unemployed,Ireland,1996
0,0,0,0,0,25,Secondary,Not active,Ireland,1996
0,0,0,0,1,22,University or more,Not active,Ireland,1996
0,0,0,0,0,41,Secondary,Not active,Ireland,1996
0,0,0,0,1,44,Secondary,Not active,Ireland,1996
0,0,0,0,0,38,Primary or less,Not active,Ireland,1996
0,0,0,0,1,50,Secondary,Not active,Ireland,1996
0,0,0,0,1,68,Primary or less,Not active,Ireland,1996
0,0,0,0,0,53,Secondary,Not active,Ireland,1996
0,0,0,0,0,24,Secondary,Not active,Ireland,1996
0,0,0,0,1,71,Secondary,Not active,Ireland,1996
0,0,0,0,1,78,Secondary,Not active,Ireland,1996
0,0,0,0,0,58,Primary or less,Not active,Ireland,1996
0,0,0,0,0,52,Primary or less,Active unemployed,Ireland,1996
0,0,0,0,0,47,Primary or less,Not active,Ireland,1996
0,0,0,0,0,27,Secondary,Not active,Ireland,1996
0,0,0,0,0,49,Primary or less,Active unemployed,Ireland,1996
0,0,0,0,0,31,Secondary,Not active,Ireland,1996
0,0,0,0,0,55,Secondary,Active unemployed,Ireland,1996
0,0,0,0,0,40,Secondary,Not active,Ireland,1996
0,0,0,0,1,47,Secondary,Not active,Ireland,1996
0,0,0,0,1,69,Secondary,Not active,Ireland,1996
0,0,0,0,0,45,Secondary,Not active,Ireland,1996
0,0,0,0,1,71,Secondary,Not active,Ireland,1996
0,0,0,0,1,24,Secondary,Not active,Ireland,1996
0,0,0,0,1,61,Secondary,Not active,Ireland,1996
0,0,0,0,0,76,Secondary,Not active,Ireland,1996
0,0,0,0,0,34,Secondary,Active unemployed,Ireland,1996
0,0,0,0,1,41,Secondary,Not active,Ireland,1996
0,0,0,0,1,30,Secondary,Not active,Ireland,1996
0,0,0,0,0,50,Secondary,Not active,Ireland,1996
0,0,0,0,1,30,University or more,Not active,Ireland,1996
0,0,0,0,1,44,Secondary,Not active,Ireland,1996
0,0,0,0,0,85,Secondary,Not active,Ireland,1996
0,0,0,0,1,85,Primary or less,Not active,Ireland,1996
0,0,0,0,1,72,Secondary,Not active,Ireland,1996
0,0,0,0,1,49,Secondary,Not active,Ireland,1996
0,0,0,0,1,36,University or more,Not active,Ireland,1996
0,0,0,0,0,77,Primary or less,Not active,Ireland,1996
0,0,0,0,1,65,Primary or less,Not active,Ireland,1996
0,0,0,0,0,22,University or more,Not active,Ireland,1996
0,0,0,0,0,25,Secondary,Not active,Ireland,1996
0,0,0,0,1,52,Secondary,Not active,Ireland,1996
0,0,0,0,1,24,Secondary,Not active,Ireland,1996
0,0,0,0,0,40,Secondary,Not active,Ireland,1996
0,0,0,0,1,81,Primary or less,Not active,Ireland,1996
0,0,0,0,1,31,Secondary,Not active,Ireland,1996
0,0,0,0,0,48,Secondary,Not active,Ireland,1996
0,0,0,0,1,53,Primary or less,Not active,Ireland,1996
0,0,0,0,1,57,Secondary,Not active,Ireland,1996
0,0,0,0,0,60,Primary or less,Not active,Ireland,1996
0,0,0,0,0,34,Secondary,Not active,Ireland,1996
0,0,0,0,1,66,Primary or less,Not active,Ireland,1996
0,0,0,0,0,23,Secondary,Not active,Ireland,1996
0,0,0,0,1,75,University or more,Not active,Ireland,1996
0,0,0,0,0,21,University or more,Not active,Ireland,1996
0,0,0,0,1,26,University or more,Active unemployed,Ireland,1996
0,0,0,0,0,37,Secondary,Active unemployed,Ireland,1996
0,0,0,0,1,64,Primary or less,Not active,Ireland,1996
0,0,0,0,0,33,Primary or less,Not active,Ireland,1996
0,0,0,0,1,47,Primary or less,Not active,Ireland,1996
0,0,0,0,0,57,Primary or less,Active unemployed,Ireland,1996
0,0,0,0,1,52,Secondary,Not active,Ireland,1996
0,0,0,0,1,42,Primary or less,Not active,Ireland,1996
0,0,0,0,0,75,Primary or less,Not active,Ireland,1996
0,0,0,0,1,42,Primary or less,Not active,Ireland,1996
0,0,0,0,0,77,Secondary,Not active,Ireland,1996
0,0,0,0,1,36,Secondary,Active unemployed,Ireland,1996
0,0,0,0,0,47,Primary or less,Not active,Ireland,1996
0,0,0,0,1,25,University or more,Not active,Ireland,1996
0,0,0,0,0,58,Primary or less,Not active,Ireland,1996
0,0,0,0,1,73,Secondary,Not active,Ireland,1996
0,0,0,0,0,39,Secondary,Not active,Ireland,1996
0,0,0,0,0,38,Secondary,Active unemployed,Ireland,1996
0,0,0,0,1,44,Secondary,Not active,Ireland,1996
0,0,0,0,1,47,Primary or less,Not active,Ireland,1996
0,0,0,0,1,73,Secondary,Not active,Ireland,1996
0,0,0,0,0,62,Primary or less,Not active,Ireland,1996
0,0,0,0,0,32,Secondary,Not active,Ireland,1996
0,0,0,0,1,49,Secondary,Not active,Ireland,1996
0,0,0,0,0,51,Secondary,Not active,Ireland,1996
0,0,0,0,1,45,Secondary,Not active,Ireland,1996
0,0,0,0,0,29,Secondary,Not active,Ireland,1996
0,0,0,0,0,75,Primary or less,Not active,Ireland,1996
0,0,0,0,0,67,Primary or less,Not active,Ireland,1996
0,0,0,0,0,30,University or more,Not active,Ireland,1996
0,0,0,0,0,36,Secondary,Not active,Ireland,1996
0,0,0,0,0,23,University or more,Not active,Ireland,1996
0,0,0,0,0,50,University or more,Not active,Ireland,1996
0,0,0,0,0,37,University or more,Not active,Ireland,1996
0,0,0,0,0,25,University or more,Not active,Ireland,1996
0,0,0,0,1,55,Secondary,Not active,Ireland,1996
0,0,0,0,1,36,University or more,Not active,Ireland,1996
0,0,0,0,0,42,Secondary,Not active,Ireland,1996
0,0,0,0,1,38,Secondary,Not active,Ireland,1996
0,0,0,0,0,31,University or more,Not active,Ireland,1996
